ID;Event;Title;Role;Date;EventName;EventType
14b-446_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-06-27 12:57:14.020;Fill out application;Task
14b-446_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-07-10 12:17:38.693;Approved - to board;Task
14b-446_0;DL_WFCaseTypeStep|518;Change phase to Review;pdm;2014-07-10 12:17:40.293;Change phase to Review;Task
14b-446_0;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-07-10 12:18:13.020;Inform application of board review;Task
14b-446_1;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-29 15:59:42.273;Fill out application;Task
14b-446_1;DL_WFCaseTypeStep|469;Approved - to board;mmq;2014-07-29 15:59:44.653;Approved - to board;Task
14b-446_1;DL_WFCaseTypeStep|518;Change phase to Review;administrator;2014-07-29 15:59:46.330;Change phase to Review;Task
14b-446_1;DL_WFCaseTypeStep|539;Inform application of board review;mmq;2014-07-29 15:59:46.357;Inform application of board review;Task
14b-446_1;DL_WFCaseTypeStep|471;Lawyer Review;administrator;2015-05-03 17:45:43.833;Lawyer Review;Task
14b-446_1;DL_WFCaseTypeStep|472;Architect Review;administrator;2015-05-03 17:46:49.923;Architect Review;Task
14b-446_1;DL_WFCaseTypeStep|473;Review;administrator;2015-05-03 17:50:24.693;Review;Task
14b-446_1;DL_WFCaseTypeStep|474;Review;administrator;2015-05-03 17:52:17.053;Review;Task
14b-446_1;DL_WFCaseTypeStep|475;Register Decision;administrator;2015-05-03 17:53:38.347;Register Decision;Task
14b-446_1;DL_WFCaseTypeStep|519;Change phase to Board meeting;administrator;2015-05-03 17:53:40.937;Change phase to Board meeting;Task
14b-446_1;DL_WFCaseTypeStep|477;Reject;recover;2015-05-03 20:30:13.473;Reject;Task
14b-446_1;DL_WFCaseTypeStep|544;Screen application;recover;2015-05-03 20:30:14.760;Screen application;Task
14b-446_1;DL_WFCaseTypeStep|545;Execute pre-decision;administrator;2015-05-03 20:30:15.577;Execute pre-decision;Task
14b-446_1;DL_WFCaseTypeStep|477;Reject;Automatic;2015-05-03 20:30:15.577;Reject;Task
14b-446_1;DL_WFCaseTypeStep|545;Execute pre-decision;recover;2015-05-03 20:30:15.680;Execute pre-decision;Task
14b-446_1;DL_WFCaseTypeStep|486;Applicant informed;recover;2015-05-03 20:30:17.533;Applicant informed;Task
14b-446_1;DL_WFCaseTypeStep|538;Change phase to Abort;administrator;2015-05-03 20:30:21.153;Change phase to Abort;Task
14b-446_1;DL_WFCaseTypeStep|538;Change phase to Abort;recover;2015-05-03 20:30:21.540;Change phase to Abort;Task
14b-447_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-06-27 13:22:28.663;Fill out application;Task
14b-447_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-07-10 12:21:04.683;Approved - to board;Task
14b-447_0;DL_WFCaseTypeStep|518;Change phase to Review;pdm;2014-07-10 12:21:07.367;Change phase to Review;Task
14b-447_0;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-07-10 12:21:09.933;Inform application of board review;Task
14b-447_1;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-29 15:59:52.383;Fill out application;Task
14b-447_1;DL_WFCaseTypeStep|469;Approved - to board;mmq;2014-07-29 15:59:54.067;Approved - to board;Task
14b-447_1;DL_WFCaseTypeStep|518;Change phase to Review;administrator;2014-07-29 15:59:55.820;Change phase to Review;Task
14b-447_1;DL_WFCaseTypeStep|539;Inform application of board review;mmq;2014-07-29 15:59:55.847;Inform application of board review;Task
14b-447_1;DL_WFCaseTypeStep|471;Lawyer Review;administrator;2015-05-03 18:30:23.933;Lawyer Review;Task
14b-447_1;DL_WFCaseTypeStep|472;Architect Review;administrator;2015-05-03 18:30:27.477;Architect Review;Task
14b-447_1;DL_WFCaseTypeStep|473;Review;administrator;2015-05-03 18:30:34.330;Review;Task
14b-447_1;DL_WFCaseTypeStep|474;Review;administrator;2015-05-03 18:30:37.173;Review;Task
14b-447_1;DL_WFCaseTypeStep|475;Register Decision;administrator;2015-05-03 18:30:39.753;Register Decision;Task
14b-447_1;DL_WFCaseTypeStep|519;Change phase to Board meeting;administrator;2015-05-03 18:30:41.520;Change phase to Board meeting;Task
14b-447_1;DL_WFCaseTypeStep|485;Round approved;recover;2015-05-03 18:30:44.040;Round approved;Task
14b-447_1;DL_WFCaseTypeStep|510;Round ends;recover;2015-05-03 18:30:45.970;Round ends;Task
14b-447_1;DL_WFCaseTypeStep|550;Execute abandon;recover;2015-05-03 18:30:47.387;Execute abandon;Task
14b-447_1;DL_WFCaseTypeStep|551;Change phase to Abandon;administrator;2015-05-03 18:30:50.217;Change phase to Abandon;Task
14b-447_1;DL_WFCaseTypeStep|551;Change phase to Abandon;recover;2015-05-03 18:30:51.200;Change phase to Abandon;Task
14b-448_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-06-27 13:39:43.117;Fill out application;Task
14b-448_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-07-10 13:41:35.687;Approved - to board;Task
14b-448_0;DL_WFCaseTypeStep|518;Change phase to Review;pdm;2014-07-10 13:41:40.110;Change phase to Review;Task
14b-448_0;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-07-10 13:41:43.027;Inform application of board review;Task
14b-448_1;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-29 16:00:02.820;Fill out application;Task
14b-448_1;DL_WFCaseTypeStep|469;Approved - to board;mmq;2014-07-29 16:00:04.900;Approved - to board;Task
14b-448_1;DL_WFCaseTypeStep|518;Change phase to Review;administrator;2014-07-29 16:00:06.707;Change phase to Review;Task
14b-448_1;DL_WFCaseTypeStep|539;Inform application of board review;mmq;2014-07-29 16:00:06.733;Inform application of board review;Task
14b-448_1;DL_WFCaseTypeStep|471;Lawyer Review;administrator;2015-05-03 17:45:45.343;Lawyer Review;Task
14b-448_1;DL_WFCaseTypeStep|472;Architect Review;administrator;2015-05-03 17:46:50.560;Architect Review;Task
14b-448_1;DL_WFCaseTypeStep|473;Review;administrator;2015-05-03 17:50:25.350;Review;Task
14b-448_1;DL_WFCaseTypeStep|474;Review;administrator;2015-05-03 17:52:17.737;Review;Task
14b-448_1;DL_WFCaseTypeStep|475;Register Decision;administrator;2015-05-03 17:53:40.940;Register Decision;Task
14b-448_1;DL_WFCaseTypeStep|519;Change phase to Board meeting;administrator;2015-05-03 17:53:43.357;Change phase to Board meeting;Task
14b-448_1;DL_WFCaseTypeStep|477;Reject;recover;2015-05-03 20:30:22.880;Reject;Task
14b-448_1;DL_WFCaseTypeStep|544;Screen application;recover;2015-05-03 20:30:24.300;Screen application;Task
14b-448_1;DL_WFCaseTypeStep|545;Execute pre-decision;administrator;2015-05-03 20:30:25.170;Execute pre-decision;Task
14b-448_1;DL_WFCaseTypeStep|477;Reject;Automatic;2015-05-03 20:30:25.170;Reject;Task
14b-448_1;DL_WFCaseTypeStep|545;Execute pre-decision;recover;2015-05-03 20:30:25.270;Execute pre-decision;Task
14b-448_1;DL_WFCaseTypeStep|486;Applicant informed;recover;2015-05-03 20:30:27.167;Applicant informed;Task
14b-448_1;DL_WFCaseTypeStep|538;Change phase to Abort;administrator;2015-05-03 20:30:30.830;Change phase to Abort;Task
14b-448_1;DL_WFCaseTypeStep|538;Change phase to Abort;recover;2015-05-03 20:30:31.183;Change phase to Abort;Task
14b-449_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-06-27 13:41:48.363;Fill out application;Task
14b-449_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-07-10 13:43:32.230;Approved - to board;Task
14b-449_0;DL_WFCaseTypeStep|518;Change phase to Review;pdm;2014-07-10 13:43:35.033;Change phase to Review;Task
14b-449_0;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-07-10 13:43:37.837;Inform application of board review;Task
14b-450_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-06-27 14:05:43.487;Fill out application;Task
14b-450_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-07-10 13:49:42.550;Approved - to board;Task
14b-450_0;DL_WFCaseTypeStep|518;Change phase to Review;pdm;2014-07-10 13:49:45.270;Change phase to Review;Task
14b-450_0;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-07-10 13:49:48.640;Inform application of board review;Task
14b-451_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-06-27 15:50:50.247;Fill out application;Task
14b-451_0;DL_WFCaseTypeStep|470;Screening reject;pdm;2014-07-11 09:43:12.143;Screening reject;Task
14b-451_0;DL_WFCaseTypeStep|486;Applicant informed;pdm;2014-07-11 09:43:18.423;Applicant informed;Task
14b-451_0;DL_WFCaseTypeStep|538;Change phase to Abort;pdm;2014-07-11 09:43:22.020;Change phase to Abort;Task
14b-452_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-06-27 16:50:26.627;Fill out application;Task
14b-452_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-07-11 09:45:32.237;Approved - to board;Task
14b-452_0;DL_WFCaseTypeStep|518;Change phase to Review;pdm;2014-07-11 09:45:33.910;Change phase to Review;Task
14b-452_0;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-07-11 09:45:37.330;Inform application of board review;Task
14b-453_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-06-28 13:34:12.907;Fill out application;Task
14b-453_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-07-11 09:48:58.107;Approved - to board;Task
14b-453_0;DL_WFCaseTypeStep|518;Change phase to Review;pdm;2014-07-11 09:49:00.967;Change phase to Review;Task
14b-453_0;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-07-11 09:49:03.353;Inform application of board review;Task
14b-454_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-06-28 13:57:17.127;Fill out application;Task
14b-454_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-07-11 09:50:59.117;Approved - to board;Task
14b-454_0;DL_WFCaseTypeStep|518;Change phase to Review;pdm;2014-07-11 09:51:01.883;Change phase to Review;Task
14b-454_0;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-07-11 09:51:04.023;Inform application of board review;Task
14b-455_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-06-28 18:17:21.053;Fill out application;Task
14b-455_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-07-11 10:00:46.503;Approved - to board;Task
14b-455_0;DL_WFCaseTypeStep|518;Change phase to Review;pdm;2014-07-11 10:00:49.230;Change phase to Review;Task
14b-455_0;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-07-11 10:00:51.813;Inform application of board review;Task
14b-456_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-06-28 23:00:26.997;Fill out application;Task
14b-456_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-07-11 10:02:38.647;Approved - to board;Task
14b-456_0;DL_WFCaseTypeStep|518;Change phase to Review;pdm;2014-07-11 10:02:41.353;Change phase to Review;Task
14b-456_0;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-07-11 10:02:43.490;Inform application of board review;Task
14b-456_1;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-29 16:01:06.003;Fill out application;Task
14b-456_1;DL_WFCaseTypeStep|469;Approved - to board;mmq;2014-07-29 16:01:07.700;Approved - to board;Task
14b-456_1;DL_WFCaseTypeStep|518;Change phase to Review;administrator;2014-07-29 16:01:09.590;Change phase to Review;Task
14b-456_1;DL_WFCaseTypeStep|539;Inform application of board review;mmq;2014-07-29 16:01:09.613;Inform application of board review;Task
14b-456_1;DL_WFCaseTypeStep|472;Architect Review;administrator;2015-05-03 18:27:56.247;Architect Review;Task
14b-456_1;DL_WFCaseTypeStep|471;Lawyer Review;administrator;2015-05-03 18:28:05.097;Lawyer Review;Task
14b-456_1;DL_WFCaseTypeStep|473;Review;administrator;2015-05-03 18:28:10.120;Review;Task
14b-456_1;DL_WFCaseTypeStep|474;Review;administrator;2015-05-03 18:28:15.340;Review;Task
14b-456_1;DL_WFCaseTypeStep|475;Register Decision;administrator;2015-05-03 18:28:39.250;Register Decision;Task
14b-456_1;DL_WFCaseTypeStep|519;Change phase to Board meeting;administrator;2015-05-03 18:28:41.840;Change phase to Board meeting;Task
14b-456_1;DL_WFCaseTypeStep|478;Approve;recover;2015-05-03 18:29:24.027;Approve;Task
14b-456_1;DL_WFCaseTypeStep|531;Change phase to Preparation;administrator;2015-05-03 18:29:25.017;Change phase to Preparation;Task
14b-456_1;DL_WFCaseTypeStep|542;Set to Pre-approved;administrator;2015-05-03 18:29:25.020;Set to Pre-approved;Task
14b-456_1;DL_WFCaseTypeStep|544;Screen application;recover;2015-05-03 18:29:25.117;Screen application;Task
14b-456_1;DL_WFCaseTypeStep|545;Execute pre-decision;administrator;2015-05-03 18:29:27.440;Execute pre-decision;Task
14b-456_1;DL_WFCaseTypeStep|478;Approve;Automatic;2015-05-03 18:29:27.440;Approve;Task
14b-456_1;DL_WFCaseTypeStep|545;Execute pre-decision;recover;2015-05-03 18:29:27.550;Execute pre-decision;Task
14b-456_1;DL_WFCaseTypeStep|531;Change phase to Preparation;administrator;2015-05-03 18:29:30.137;Change phase to Preparation;Task
14b-456_1;DL_WFCaseTypeStep|542;Set to Pre-approved;administrator;2015-05-03 18:29:30.140;Set to Pre-approved;Task
14b-456_1;DL_WFCaseTypeStep|482;Inform applicant of approval;recover;2015-05-03 18:29:30.740;Inform applicant of approval;Task
14b-456_1;DL_WFCaseTypeStep|546;Applicant justifies relevance;recover;2015-05-03 18:29:34.223;Applicant justifies relevance;Task
14b-456_1;DL_WFCaseTypeStep|522;Change Phase to Payout;administrator;2015-05-03 18:29:35.900;Change Phase to Payout;Task
14b-456_1;DL_WFCaseTypeStep|485;Round approved;recover;2015-05-03 18:29:35.903;Round approved;Task
14b-456_1;DL_WFCaseTypeStep|510;Round ends;recover;2015-05-03 18:29:38.043;Round ends;Task
14b-456_1;DL_WFCaseTypeStep|480;Receive end report;administrator;2015-05-03 23:51:28.070;Receive end report;Task
14b-456_1;DL_WFCaseTypeStep|497;Fill out application;recover;2015-05-04 00:12:06.507;Fill out application;Task
14b-456_1;DL_WFCaseTypeStep|479;First payment;morten;2015-05-07 23:10:17.007;First payment;Task
14b-456_1;DL_WFCaseTypeStep|537;Payment completed;CompletePayments;2015-05-07 23:12:38.207;Payment completed;Task
14b-456_1;DL_WFCaseTypeStep|521;Change Phase to End Report;administrator;2015-05-07 23:13:41.810;Change Phase to End Report;Task
14b-456_1;DL_WFCaseTypeStep|520;Change phase to Complete;administrator;2015-05-07 23:14:08.663;Change phase to Complete;Task
14b-456_1;DL_WFCaseTypeStep|485;Round approved;ANONYMOUS LOGON;2015-05-12 19:58:55.773;Round approved;Task
14b-457_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-06-29 16:28:30.440;Fill out application;Task
14b-457_0;DL_WFCaseTypeStep|470;Screening reject;pdm;2014-07-11 10:04:22.297;Screening reject;Task
14b-457_0;DL_WFCaseTypeStep|486;Applicant informed;pdm;2014-07-11 10:04:26.250;Applicant informed;Task
14b-457_0;DL_WFCaseTypeStep|538;Change phase to Abort;pdm;2014-07-11 10:04:29.403;Change phase to Abort;Task
14b-458_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-06-29 22:14:10.930;Fill out application;Task
14b-458_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-07-11 10:06:13.603;Approved - to board;Task
14b-458_0;DL_WFCaseTypeStep|518;Change phase to Review;pdm;2014-07-11 10:06:15.357;Change phase to Review;Task
14b-458_0;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-07-11 10:06:18.187;Inform application of board review;Task
14b-458_1;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-29 16:01:15.003;Fill out application;Task
14b-458_1;DL_WFCaseTypeStep|469;Approved - to board;mmq;2014-07-29 16:01:16.620;Approved - to board;Task
14b-458_1;DL_WFCaseTypeStep|518;Change phase to Review;administrator;2014-07-29 16:01:18.337;Change phase to Review;Task
14b-458_1;DL_WFCaseTypeStep|539;Inform application of board review;mmq;2014-07-29 16:01:18.363;Inform application of board review;Task
14b-458_1;DL_WFCaseTypeStep|472;Architect Review;administrator;2015-05-03 17:46:51.160;Architect Review;Task
14b-458_1;DL_WFCaseTypeStep|471;Lawyer Review;administrator;2015-05-03 17:48:46.337;Lawyer Review;Task
14b-458_1;DL_WFCaseTypeStep|473;Review;administrator;2015-05-03 17:50:25.960;Review;Task
14b-458_1;DL_WFCaseTypeStep|474;Review;administrator;2015-05-03 17:52:18.377;Review;Task
14b-458_1;DL_WFCaseTypeStep|475;Register Decision;administrator;2015-05-03 17:53:43.363;Register Decision;Task
14b-458_1;DL_WFCaseTypeStep|519;Change phase to Board meeting;administrator;2015-05-03 17:53:45.913;Change phase to Board meeting;Task
14b-458_1;DL_WFCaseTypeStep|477;Reject;recover;2015-05-03 20:30:32.520;Reject;Task
14b-458_1;DL_WFCaseTypeStep|544;Screen application;recover;2015-05-03 20:30:34.040;Screen application;Task
14b-458_1;DL_WFCaseTypeStep|545;Execute pre-decision;administrator;2015-05-03 20:30:35.280;Execute pre-decision;Task
14b-458_1;DL_WFCaseTypeStep|477;Reject;Automatic;2015-05-03 20:30:35.280;Reject;Task
14b-458_1;DL_WFCaseTypeStep|545;Execute pre-decision;recover;2015-05-03 20:30:35.347;Execute pre-decision;Task
14b-458_1;DL_WFCaseTypeStep|486;Applicant informed;recover;2015-05-03 20:30:37.303;Applicant informed;Task
14b-458_1;DL_WFCaseTypeStep|538;Change phase to Abort;administrator;2015-05-03 20:30:41.030;Change phase to Abort;Task
14b-458_1;DL_WFCaseTypeStep|538;Change phase to Abort;recover;2015-05-03 20:30:41.383;Change phase to Abort;Task
14b-459_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-06-30 01:29:30.700;Fill out application;Task
14b-459_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-07-11 10:07:35.747;Approved - to board;Task
14b-459_0;DL_WFCaseTypeStep|518;Change phase to Review;pdm;2014-07-11 10:07:37.407;Change phase to Review;Task
14b-459_0;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-07-11 10:07:39.737;Inform application of board review;Task
14b-460_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-06-30 10:12:47.760;Fill out application;Task
14b-460_0;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-06-30 13:31:32.027;Approved - to board;Task
14b-460_0;DL_WFCaseTypeStep|518;Change phase to Review;pdm;2014-06-30 13:31:34.853;Change phase to Review;Task
14b-460_0;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-06-30 14:17:29.420;Inform application of board review;Task
14b-460_0;DL_WFCaseTypeStep|475;Register Decision;pdm;2014-07-03 11:25:58.400;Register Decision;Task
14b-460_0;DL_WFCaseTypeStep|519;Change phase to Board meeting;suser;2014-07-03 11:26:03.143;Change phase to Board meeting;Task
14b-460_1;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-15 09:43:59.680;Fill out application;Task
14b-460_1;DL_WFCaseTypeStep|469;Approved - to board;pdm;2014-07-15 09:44:28.200;Approved - to board;Task
14b-460_1;DL_WFCaseTypeStep|518;Change phase to Review;pdm;2014-07-15 09:44:29.780;Change phase to Review;Task
14b-460_1;DL_WFCaseTypeStep|539;Inform application of board review;pdm;2014-07-15 09:44:31.753;Inform application of board review;Task
14b-460_1;DL_WFCaseTypeStep|475;Register Decision;pdm;2014-07-15 09:45:35.273;Register Decision;Task
14b-460_1;DL_WFCaseTypeStep|519;Change phase to Board meeting;suser;2014-07-15 09:46:02.057;Change phase to Board meeting;Task
14b-460_1;DL_WFCaseTypeStep|475;Register Decision;pdm;2014-07-18 09:36:29.767;Register Decision;Task
14b-460_1;DL_WFCaseTypeStep|519;Change phase to Board meeting;suser;2014-07-18 09:37:05.210;Change phase to Board meeting;Task
14b-460_1;DL_WFCaseTypeStep|550;Execute abandon;pdm;2014-07-18 09:47:47.123;Execute abandon;Task
14b-460_1;DL_WFCaseTypeStep|551;Change phase to Abandon;pdm;2014-07-18 09:47:54.853;Change phase to Abandon;Task
14b-460_1;DL_WFCaseTypeStep|550;Execute abandon;pdm;2014-07-18 09:48:30.917;Execute abandon;Task
14b-460_1;DL_WFCaseTypeStep|551;Change phase to Abandon;pdm;2014-07-18 09:48:33.403;Change phase to Abandon;Task
14b-460_2;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-07-18 09:48:54.583;Fill out application;Task
